club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,match_score,best_match_name,best_match_Overall_Match_Total_Standardized
Lokomotiv Moscow,Roman Tugarev,22.0,Left Winger,Rostov,"End of loanFeb 11, 2021",in,Winter,,Premier Liga,2020,2020/2021,Russia,100,Lokomotiv Moscow,0.0907216034903795
Lokomotiv Moscow,Roman Tugarev,22.0,Left Winger,Rostov,€168Th.,out,Winter,0.168,Premier Liga,2020,2020/2021,Russia,100,Lokomotiv Moscow,0.0907216034903795
Lokomotiv Moscow,Jasurbek Jaloliddinov,18.0,Attacking Midfield,FK Andijon,free transfer,out,Winter,0.0,Premier Liga,2020,2020/2021,Russia,100,Lokomotiv Moscow,0.0907216034903795
Lokomotiv Moscow,Slobodan Rajkovic,31.0,Centre-Back,Without Club,-,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,Lokomotiv Moscow,0.0907216034903795
Lokomotiv Moscow,Ilya Berkovskiy,20.0,Attacking Midfield,Nizhny Novgorod,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,Lokomotiv Moscow,0.0907216034903795
Lokomotiv Moscow,Andrey Nikitin,20.0,Left Winger,Fakel Voronezh,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,Lokomotiv Moscow,0.0907216034903795
CSKA Moscow,Emil Bohinen,21.0,Central Midfield,Stabæk Fotball,€1.50m,in,Winter,1.5,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Salomón Rondón,31.0,Centre-Forward,DL Pro,Loan fee:€500Th.,in,Winter,0.5,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Vitaliy Zhironkin,20.0,Centre-Forward,Baltika,"End of loanJan 13, 2021",in,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Takuma Nishimura,24.0,Second Striker,Vegalta Sendai,"End of loanJan 2, 2021",in,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Ilya Pomazun,24.0,Goalkeeper,Ural,"End of loanFeb 25, 2021",in,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Lassana N'Diaye,20.0,Centre-Forward,AFC Eskilstuna,"End of loanDec 31, 2020",in,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Takuma Nishimura,24.0,Second Striker,Vegalta Sendai,€473Th.,out,Winter,0.473,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Adolfo Gaich,21.0,Centre-Forward,Benevento,Loan fee:€300Th.,out,Winter,0.3,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Kristijan Bistrovic,22.0,Central Midfield,Kasimpasa,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Lassana N'Diaye,20.0,Centre-Forward,Veles Moscow,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Vitaliy Zhironkin,20.0,Centre-Forward,KamAZ,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
CSKA Moscow,Nikita Kotin,18.0,Centre-Back,Irtysh Omsk,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,CSKA Moscow,0.0511789336613654
Dynamo Moscow,Arsen Zakharyan,17.0,Central Midfield,Dynamo 2,-,in,Winter,,Premier Liga,2020,2020/2021,Russia,92,Dinamo Moscow,0.0357306898685832
Dynamo Moscow,Konstantin Tyukavin,18.0,Centre-Forward,Dynamo 2,-,in,Winter,,Premier Liga,2020,2020/2021,Russia,92,Dinamo Moscow,0.0357306898685832
Dynamo Moscow,Danil Lipovoy,21.0,Left Midfield,Khimki,"End of loanDec 31, 2020",in,Winter,,Premier Liga,2020,2020/2021,Russia,92,Dinamo Moscow,0.0357306898685832
Dynamo Moscow,Konstantin Rausch,30.0,Left-Back,Without Club,-,out,Winter,,Premier Liga,2020,2020/2021,Russia,92,Dinamo Moscow,0.0357306898685832
Dynamo Moscow,Vladislav Karapuzov,21.0,Right Winger,Tambov,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,92,Dinamo Moscow,0.0357306898685832
Dynamo Moscow,Anton Terekhov,23.0,Right Winger,Tambov,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,92,Dinamo Moscow,0.0357306898685832
Spartak Moscow,Quincy Promes,29.0,Left Winger,Ajax,€8.50m,in,Winter,8.5,Premier Liga,2020,2020/2021,Russia,100,Spartak Moscow,0.0420260862083264
Spartak Moscow,Jorrit Hendrix,25.0,Defensive Midfield,PSV Eindhoven,€500Th.,in,Winter,0.5,Premier Liga,2020,2020/2021,Russia,100,Spartak Moscow,0.0420260862083264
Spartak Moscow,Pedro Rocha,26.0,Left Winger,Flamengo,"End of loanDec 31, 2020",in,Winter,,Premier Liga,2020,2020/2021,Russia,100,Spartak Moscow,0.0420260862083264
Spartak Moscow,Aleksandr Kokorin,29.0,Centre-Forward,Fiorentina,€4.50m,out,Winter,4.5,Premier Liga,2020,2020/2021,Russia,100,Spartak Moscow,0.0420260862083264
Spartak Moscow,Maksim Glushenkov,21.0,Centre-Forward,Khimki,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,Spartak Moscow,0.0420260862083264
Spartak Moscow,Oston Urunov,20.0,Attacking Midfield,Ufa,loan transfer,out,Winter,,Premier Liga,2020,2020/2021,Russia,100,Spartak Moscow,0.0420260862083264
Zenit St. Petersburg,Claudinho,24.0,Attacking Midfield,RB Bragantino,€12.00m,in,Summer,12.0,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Dmitri Chistyakov,27.0,Centre-Back,Rostov,€3.25m,in,Summer,3.25,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Stanislav Kritsyuk,30.0,Goalkeeper,Gil Vicente,€2.00m,in,Summer,2.0,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Kirill Kravtsov,19.0,Defensive Midfield,Zenit 2 S-Pb,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Danila Prokhin,20.0,Centre-Back,Sochi,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Sebastián Driussi,25.0,Left Winger,Austin,€6.36m,out,Summer,6.36,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Danila Prokhin,20.0,Centre-Back,Rostov,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Andrey Lunev,29.0,Goalkeeper,Bay. Leverkusen,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Yuri Zhirkov,37.0,Left-Back,Without Club,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Daniil Shamkin,19.0,Attacking Midfield,Baltika,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Zenit St. Petersburg,Dmitri Chistyakov,27.0,Centre-Back,Rostov,"End of loanJun 30, 2021",out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Zenit St. Petersburg,0.215713598469948
Spartak Moscow,Victor Moses,30.0,Right Midfield,Chelsea,€5.00m,in,Summer,5.0,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Maximiliano Caufriez,24.0,Centre-Back,Sint-Truiden,€2.50m,in,Summer,2.5,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Konstantin Shiltsov,20.0,Attacking Midfield,Spartak 2,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Ruslan Litvinov,20.0,Defensive Midfield,Spartak 2,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Mikhail Ignatov,21.0,Attacking Midfield,Spartak 2,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Oston Urunov,20.0,Attacking Midfield,Ufa,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Maksim Glushenkov,21.0,Centre-Forward,Khimki,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Reziuan Mirzov,28.0,Left Winger,Khimki,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Aleksandr Lomovitskiy,23.0,Right Winger,Arsenal Tula,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Nikolay Rasskazov,23.0,Right-Back,Arsenal Tula,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Guus Til,23.0,Attacking Midfield,SC Freiburg,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Georgi Melkadze,24.0,Second Striker,Akhmat Grozny,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Artem Timofeev,27.0,Defensive Midfield,Akhmat Grozny,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Alex Kral,23.0,Defensive Midfield,West Ham,Loan fee:€5.20m,out,Summer,5.2,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Guus Til,23.0,Attacking Midfield,Feyenoord,Loan fee:€1.00m,out,Summer,1.0,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Artem Timofeev,27.0,Defensive Midfield,Akhmat Grozny,€800Th.,out,Summer,0.8,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Pedro Rocha,26.0,Left Winger,Athletico-PR,Loan fee:€700Th.,out,Summer,0.7,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Aleksandr Tashaev,27.0,Right Winger,Rotor Volgograd,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Ayaz Guliev,24.0,Central Midfield,Arsenal Tula,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Maksim Glushenkov,22.0,Centre-Forward,KS Samara,Loan fee:€33Th.,out,Summer,0.033,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Oston Urunov,20.0,Attacking Midfield,Ufa,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Reziuan Mirzov,28.0,Left Winger,Khimki,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Spartak Moscow,Victor Moses,30.0,Right Midfield,Chelsea,"End of loanJun 30, 2021",out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Spartak Moscow,0.0960834900301522
Lokomotiv Moscow,Konstantin Maradishvili,21.0,Defensive Midfield,CSKA Moscow,€7.00m,in,Summer,7.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Alexis Beka Beka,20.0,Defensive Midfield,SM Caen,€6.00m,in,Summer,6.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Gyrano Kerk,25.0,Right Winger,FC Utrecht,€6.00m,in,Summer,6.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Nair Tiknizyan,22.0,Left-Back,CSKA Moscow,€5.00m,in,Summer,5.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Tin Jedvaj,25.0,Centre-Back,Bay. Leverkusen,€4.00m,in,Summer,4.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Maksim Nenakhov,22.0,Right-Back,Akhmat Grozny,€2.00m,in,Summer,2.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Kirill Zinovich,18.0,Attacking Midfield,FK Minsk,€180Th.,in,Summer,0.18,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Tino Anjorin,19.0,Attacking Midfield,Chelsea U23,loan transfer,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Daniil Khudyakov,17.0,Goalkeeper,Loko-Kazanka M.,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Maksim Petrov,20.0,Central Midfield,Loko-Kazanka M.,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Sergey Babkin,18.0,Central Midfield,Loko-Kazanka M.,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Aleksandr Silyanov,20.0,Right-Back,Loko-Kazanka M.,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Andrey Nikitin,20.0,Left Winger,Fakel Voronezh,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Luka Djordjevic,26.0,Centre-Forward,Arsenal Tula,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Solomon Kvirkvelia,29.0,Centre-Back,Rotor Volgograd,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Bryan Idowu,29.0,Left-Back,Khimki,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Grzegorz Krychowiak,31.0,Defensive Midfield,Krasnodar,€4.00m,out,Summer,4.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Maksim Mukhin,19.0,Defensive Midfield,CSKA Moscow,€170Th.,out,Summer,0.17,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Bryan Idowu,29.0,Left-Back,Khimki,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Vladislav Ignatjev,34.0,Right-Back,Rubin Kazan,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Anton Kochenkov,34.0,Goalkeeper,Arsenal Tula,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Solomon Kvirkvelia,29.0,Centre-Back,Without Club,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Mikhail Lysov,23.0,Left-Back,Retired,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Vedran Corluka,35.0,Centre-Back,Retired,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Éder,33.0,Centre-Forward,Without Club,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Luka Djordjevic,26.0,Centre-Forward,Without Club,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Vitaliy Lystsov,25.0,Centre-Back,Akhmat Grozny,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
Lokomotiv Moscow,Andrey Nikitin,20.0,Left Winger,Fakel Voronezh,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,Lokomotiv Moscow,0.1072321109404826
CSKA Moscow,Maksim Mukhin,19.0,Defensive Midfield,Loko Moscow,€170Th.,in,Summer,0.17,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Anton Zabolotnyi,30.0,Centre-Forward,Sochi,free transfer,in,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Vladislav Yakovlev,19.0,Centre-Forward,CSKA Moscow II,-,in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Cédric Gogoua,26.0,Centre-Back,Rotor Volgograd,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Nikita Kotin,18.0,Centre-Back,Irtysh Omsk,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Lassana N'Diaye,20.0,Centre-Forward,Veles Moscow,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Vitaliy Zhironkin,21.0,Centre-Forward,KamAZ,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Adolfo Gaich,22.0,Centre-Forward,Benevento,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Kristijan Bistrovic,23.0,Central Midfield,Kasimpasa,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Jaka Bijol,22.0,Centre-Back,Hannover 96,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Gocha Gogrichiani,21.0,Centre-Forward,Akron Togliatti,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Nikola Vlasic,23.0,Attacking Midfield,West Ham,€30.00m,out,Summer,30.0,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Konstantin Maradishvili,21.0,Defensive Midfield,Loko Moscow,€7.00m,out,Summer,7.0,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Nair Tiknizyan,22.0,Left-Back,Loko Moscow,€5.00m,out,Summer,5.0,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Arnór Sigurdsson,22.0,Attacking Midfield,Venezia,Loan fee:€800Th.,out,Summer,0.8,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Adolfo Gaich,22.0,Centre-Forward,SD Huesca,Loan fee:€600Th.,out,Summer,0.6,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Nikita Kotin,18.0,Centre-Back,Rostov,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Lassana N'Diaye,20.0,Centre-Forward,Tekstilshchik,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Gocha Gogrichiani,21.0,Centre-Forward,Tekstilshchik,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Vadim Karpov,19.0,Centre-Back,Tekstilshchik,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Ilya Shkurin,21.0,Centre-Forward,Dynamo Kyiv,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Vitaliy Zhironkin,21.0,Centre-Forward,Volgar,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Ilya Pomazun,24.0,Goalkeeper,Ural,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
CSKA Moscow,Salomón Rondón,31.0,Centre-Forward,DL Pro,"End of loanJun 30, 2021",out,Summer,,Premier Liga,2021,2021/2022,Russia,100,CSKA Moscow,0.0510163366927617
Dynamo Moscow,Denis Makarov,23.0,Right Midfield,Rubin Kazan,€7.50m,in,Summer,7.5,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Diego Laxalt,28.0,Left-Back,AC Milan,€3.50m,in,Summer,3.5,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Luka Gagnidze,18.0,Central Midfield,Dinamo Tbilisi,€1.50m,in,Summer,1.5,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Guillermo Varela,28.0,Right-Back,FC Copenhagen,€1.00m,in,Summer,1.0,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Fabián Balbuena,29.0,Centre-Back,West Ham,free transfer,in,Summer,0.0,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Igor Kalinin,25.0,Left-Back,Ural,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Anton Terekhov,23.0,Right Winger,Tambov,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Vladislav Karapuzov,21.0,Right Winger,Tambov,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Grigori Morozov,27.0,Left-Back,Ufa,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Maximilian Philipp,27.0,Second Striker,VfL Wolfsburg,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Miguel Cardoso,27.0,Right Winger,B SAD,"End of loanJun 30, 2021",in,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Maximilian Philipp,27.0,Second Striker,VfL Wolfsburg,€7.50m,out,Summer,7.5,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Igor Kalinin,25.0,Left-Back,Ural,€350Th.,out,Summer,0.35,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Danil Lipovoy,21.0,Left Midfield,KS Samara,€230Th.,out,Summer,0.23,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Miguel Cardoso,27.0,Right Winger,Kayserispor,free transfer,out,Summer,0.0,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Roman Neustädter,33.0,Defensive Midfield,Without Club,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Charles Kaboré,33.0,Defensive Midfield,Without Club,-,out,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
Dynamo Moscow,Igor Shkolik,20.0,Central Midfield,Rotor Volgograd,loan transfer,out,Summer,,Premier Liga,2021,2021/2022,Russia,92,Dinamo Moscow,0.0328796011936929
